2022-04-03 16:42:58,452 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-04-03 16:42:58,453 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-04-03 16:42:58,453 ============================================================
2022-04-03 16:42:58,453 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-04-03 16:42:58,453 ============================================================
2022-04-03 16:42:58,453 Loading data...
2022-04-03 16:42:58,454 Already preprocessed Training Data Part 1. Loading now...
2022-04-03 16:42:58,635 Already preprocessed Training Data Part2. Loading now...
2022-04-03 16:42:58,906 Already preprocessed Training Data Part3. Loading now...
2022-04-03 16:42:59,183 Already preprocessed this configuration. Loading now...
2022-04-03 16:49:12,889 Training Images: torch.Size([240, 240, 54560])
2022-04-03 16:49:12,890 Training Labels: torch.Size([240, 240, 54560])
2022-04-03 16:49:12,890 Validation Images: torch.Size([240, 240, 12400])
2022-04-03 16:49:12,890 Validation Labels: torch.Size([240, 240, 12400])
2022-04-03 16:49:12,890 ============================================================
2022-04-03 16:49:12,919 17 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-04-03 16:52:20,676 iteration 87 : loss : 0.497099, loss_ce: 0.309582
2022-04-03 16:52:22,957 iteration 88 : loss : 0.443287, loss_ce: 0.291591
2022-04-03 16:52:25,281 iteration 89 : loss : 0.453056, loss_ce: 0.280027
2022-04-03 16:52:27,439 iteration 90 : loss : 0.400296, loss_ce: 0.271217
2022-04-03 16:52:29,737 iteration 91 : loss : 0.420134, loss_ce: 0.268623
2022-04-03 16:52:31,785 iteration 92 : loss : 0.433057, loss_ce: 0.302806
2022-04-03 16:52:33,819 iteration 93 : loss : 0.510924, loss_ce: 0.281749
2022-04-03 16:52:36,036 iteration 94 : loss : 0.425712, loss_ce: 0.251152
2022-04-03 16:52:38,081 iteration 95 : loss : 0.419659, loss_ce: 0.244666
2022-04-03 16:52:40,228 iteration 96 : loss : 0.403599, loss_ce: 0.255943
2022-04-03 16:52:42,408 iteration 97 : loss : 0.464421, loss_ce: 0.274906
2022-04-03 16:52:44,834 iteration 98 : loss : 0.451227, loss_ce: 0.264394
2022-04-03 16:52:47,192 iteration 99 : loss : 0.409660, loss_ce: 0.242484
2022-04-03 16:52:49,839 iteration 100 : loss : 0.426496, loss_ce: 0.230577
2022-04-03 16:52:51,770 iteration 101 : loss : 0.368596, loss_ce: 0.215698
2022-04-03 16:52:53,781 iteration 102 : loss : 0.360494, loss_ce: 0.208584
2022-04-03 16:52:55,967 iteration 103 : loss : 0.367147, loss_ce: 0.205707
2022-04-03 16:52:58,552 iteration 104 : loss : 0.366024, loss_ce: 0.204047
2022-04-03 16:53:00,928 iteration 105 : loss : 0.342319, loss_ce: 0.201751
2022-04-03 16:53:03,069 iteration 106 : loss : 0.354322, loss_ce: 0.194036
2022-04-03 16:53:05,735 iteration 107 : loss : 0.415230, loss_ce: 0.200210
2022-04-03 16:53:07,984 iteration 108 : loss : 0.349497, loss_ce: 0.179467
2022-04-03 16:53:10,202 iteration 109 : loss : 0.339271, loss_ce: 0.177497
2022-04-03 16:53:12,356 iteration 110 : loss : 0.384666, loss_ce: 0.178393
2022-04-03 16:53:14,505 iteration 111 : loss : 0.302597, loss_ce: 0.171320
2022-04-03 16:53:16,500 iteration 112 : loss : 0.317791, loss_ce: 0.166752
2022-04-03 16:53:18,566 iteration 113 : loss : 0.303844, loss_ce: 0.160150
2022-04-03 16:53:20,611 iteration 114 : loss : 0.357688, loss_ce: 0.160651
2022-04-03 16:53:22,885 iteration 115 : loss : 0.322301, loss_ce: 0.156838
2022-04-03 16:53:25,009 iteration 116 : loss : 0.323444, loss_ce: 0.156565
2022-04-03 16:53:27,153 iteration 117 : loss : 0.321027, loss_ce: 0.143989
2022-04-03 16:53:29,434 iteration 118 : loss : 0.371434, loss_ce: 0.148346
2022-04-03 16:53:31,793 iteration 119 : loss : 0.329737, loss_ce: 0.139339
2022-04-03 16:53:34,274 iteration 120 : loss : 0.266526, loss_ce: 0.133607
2022-04-03 16:53:36,329 iteration 121 : loss : 0.281576, loss_ce: 0.138784
2022-04-03 16:53:38,152 iteration 122 : loss : 0.276916, loss_ce: 0.131254
2022-04-03 16:53:40,133 iteration 123 : loss : 0.285823, loss_ce: 0.133677
2022-04-03 16:53:42,057 iteration 124 : loss : 0.307691, loss_ce: 0.123877
2022-04-03 16:53:44,735 iteration 125 : loss : 0.283340, loss_ce: 0.120798
2022-04-03 16:53:47,035 iteration 126 : loss : 0.334051, loss_ce: 0.130576
2022-04-03 16:53:49,050 iteration 127 : loss : 0.253656, loss_ce: 0.116286
2022-04-03 16:53:51,223 iteration 128 : loss : 0.231680, loss_ce: 0.119210
2022-04-03 16:53:53,321 iteration 129 : loss : 0.257149, loss_ce: 0.122860
2022-04-03 16:53:55,558 iteration 130 : loss : 0.265519, loss_ce: 0.119232
2022-04-03 16:53:57,490 iteration 131 : loss : 0.267210, loss_ce: 0.113289
2022-04-03 16:53:59,687 iteration 132 : loss : 0.251348, loss_ce: 0.109466
2022-04-03 16:54:01,973 iteration 133 : loss : 0.273855, loss_ce: 0.104745
2022-04-03 16:54:04,215 iteration 134 : loss : 0.267318, loss_ce: 0.096896
2022-04-03 16:54:06,589 iteration 135 : loss : 0.316887, loss_ce: 0.115482
2022-04-03 16:54:08,648 iteration 136 : loss : 0.232283, loss_ce: 0.093843
2022-04-03 16:54:10,776 iteration 137 : loss : 0.272079, loss_ce: 0.100688
2022-04-03 16:54:13,262 iteration 138 : loss : 0.216188, loss_ce: 0.096109
2022-04-03 16:54:15,766 iteration 139 : loss : 0.261025, loss_ce: 0.096810
2022-04-03 16:54:18,017 iteration 140 : loss : 0.248865, loss_ce: 0.093956
2022-04-03 16:54:20,566 iteration 141 : loss : 0.227237, loss_ce: 0.087864
2022-04-03 16:54:22,877 iteration 142 : loss : 0.296233, loss_ce: 0.090156
2022-04-03 16:54:25,106 iteration 143 : loss : 0.217578, loss_ce: 0.087201
2022-04-03 16:54:27,675 iteration 144 : loss : 0.250190, loss_ce: 0.083506
2022-04-03 16:54:29,687 iteration 145 : loss : 0.259487, loss_ce: 0.088599
2022-04-03 16:54:31,982 iteration 146 : loss : 0.227358, loss_ce: 0.085948
2022-04-03 16:54:34,595 iteration 147 : loss : 0.271671, loss_ce: 0.090343
2022-04-03 16:54:36,760 iteration 148 : loss : 0.207070, loss_ce: 0.086187
2022-04-03 16:54:38,953 iteration 149 : loss : 0.291915, loss_ce: 0.090614
2022-04-03 16:54:40,867 iteration 150 : loss : 0.247441, loss_ce: 0.074159
2022-04-03 16:54:43,177 iteration 151 : loss : 0.220229, loss_ce: 0.077399
2022-04-03 16:54:45,324 iteration 152 : loss : 0.195175, loss_ce: 0.072607
2022-04-03 16:54:47,707 iteration 153 : loss : 0.214796, loss_ce: 0.067586
2022-04-03 16:54:49,981 iteration 154 : loss : 0.258345, loss_ce: 0.090598
2022-04-03 16:54:52,391 iteration 155 : loss : 0.242425, loss_ce: 0.074158
2022-04-03 16:54:54,455 iteration 156 : loss : 0.182908, loss_ce: 0.070790
2022-04-03 16:54:56,741 iteration 157 : loss : 0.264454, loss_ce: 0.074683
2022-04-03 16:54:58,989 iteration 158 : loss : 0.274698, loss_ce: 0.075751
2022-04-03 16:55:01,123 iteration 159 : loss : 0.259638, loss_ce: 0.077920
2022-04-03 16:55:03,301 iteration 160 : loss : 0.263554, loss_ce: 0.071847
2022-04-03 16:55:05,189 iteration 161 : loss : 0.183368, loss_ce: 0.062261
2022-04-03 16:55:07,508 iteration 162 : loss : 0.190599, loss_ce: 0.061988
2022-04-03 16:55:09,875 iteration 163 : loss : 0.227596, loss_ce: 0.062667
2022-04-03 16:55:12,149 iteration 164 : loss : 0.200395, loss_ce: 0.066189
2022-04-03 16:55:14,391 iteration 165 : loss : 0.179783, loss_ce: 0.058670
2022-04-03 16:55:16,805 iteration 166 : loss : 0.194271, loss_ce: 0.057633
2022-04-03 16:55:18,855 iteration 167 : loss : 0.347446, loss_ce: 0.068937
2022-04-03 16:55:21,275 iteration 168 : loss : 0.255206, loss_ce: 0.056080
2022-04-03 16:55:23,769 iteration 169 : loss : 0.259270, loss_ce: 0.077548
2022-04-03 16:55:25,769 iteration 170 : loss : 0.226247, loss_ce: 0.074417
2022-04-03 16:55:28,154 iteration 171 : loss : 0.170736, loss_ce: 0.055195
2022-04-03 16:55:30,224 iteration 172 : loss : 0.248279, loss_ce: 0.057133
2022-04-03 16:55:32,593 iteration 173 : loss : 0.219680, loss_ce: 0.068907
2022-04-03 16:55:34,954 iteration 174 : loss : 0.217653, loss_ce: 0.061035
2022-04-03 16:55:37,000 iteration 175 : loss : 0.222498, loss_ce: 0.061528
2022-04-03 16:55:39,204 iteration 176 : loss : 0.196690, loss_ce: 0.057613
2022-04-03 16:55:41,349 iteration 177 : loss : 0.186598, loss_ce: 0.050395
2022-04-03 16:55:43,313 iteration 178 : loss : 0.162288, loss_ce: 0.050595
2022-04-03 16:55:45,938 iteration 179 : loss : 0.164373, loss_ce: 0.052202
2022-04-03 16:55:47,982 iteration 180 : loss : 0.178186, loss_ce: 0.056128
2022-04-03 16:55:50,098 iteration 181 : loss : 0.240258, loss_ce: 0.052589
2022-04-03 16:55:52,169 iteration 182 : loss : 0.195932, loss_ce: 0.057808
2022-04-03 16:55:54,444 iteration 183 : loss : 0.208395, loss_ce: 0.052373
2022-04-03 16:55:56,544 iteration 184 : loss : 0.301051, loss_ce: 0.067145
2022-04-03 16:55:58,885 iteration 185 : loss : 0.247260, loss_ce: 0.058552
2022-04-03 16:56:00,810 iteration 186 : loss : 0.294083, loss_ce: 0.048044
2022-04-03 16:56:02,907 iteration 187 : loss : 0.307014, loss_ce: 0.051260
2022-04-03 16:56:05,162 iteration 188 : loss : 0.305118, loss_ce: 0.063791
2022-04-03 16:56:07,037 iteration 189 : loss : 0.201771, loss_ce: 0.041879
2022-04-03 16:56:09,172 iteration 190 : loss : 0.262941, loss_ce: 0.043650
2022-04-03 16:56:11,604 iteration 191 : loss : 0.236105, loss_ce: 0.072710
2022-04-03 16:56:13,700 iteration 192 : loss : 0.196924, loss_ce: 0.050726
2022-04-03 16:56:16,108 iteration 193 : loss : 0.219189, loss_ce: 0.048856
2022-04-03 16:56:17,978 iteration 194 : loss : 0.191377, loss_ce: 0.046976
2022-04-03 16:56:20,480 iteration 195 : loss : 0.152211, loss_ce: 0.042330
2022-04-03 16:56:22,791 iteration 196 : loss : 0.174961, loss_ce: 0.046764
2022-04-03 16:56:24,865 iteration 197 : loss : 0.166500, loss_ce: 0.039193
2022-04-03 16:56:27,013 iteration 198 : loss : 0.164511, loss_ce: 0.043916
2022-04-03 16:56:28,790 iteration 199 : loss : 0.199285, loss_ce: 0.044614
2022-04-03 16:56:30,907 iteration 200 : loss : 0.280277, loss_ce: 0.040374
2022-04-03 16:56:32,970 iteration 201 : loss : 0.182493, loss_ce: 0.054939
2022-04-03 16:56:34,952 iteration 202 : loss : 0.186674, loss_ce: 0.043287
2022-04-03 16:56:37,459 iteration 203 : loss : 0.210792, loss_ce: 0.041726
2022-04-03 16:56:39,612 iteration 204 : loss : 0.226791, loss_ce: 0.043812
2022-04-03 16:56:41,653 iteration 205 : loss : 0.232118, loss_ce: 0.049158
2022-04-03 16:56:43,717 iteration 206 : loss : 0.172779, loss_ce: 0.041343
2022-04-03 16:56:45,705 iteration 207 : loss : 0.173399, loss_ce: 0.036679
2022-04-03 16:56:47,645 iteration 208 : loss : 0.178911, loss_ce: 0.036649
2022-04-03 16:56:50,249 iteration 209 : loss : 0.159856, loss_ce: 0.036484
2022-04-03 16:56:52,358 iteration 210 : loss : 0.268862, loss_ce: 0.054411
2022-04-03 16:56:54,253 iteration 211 : loss : 0.159578, loss_ce: 0.038801
2022-04-03 16:56:56,495 iteration 212 : loss : 0.289312, loss_ce: 0.045269
2022-04-03 16:56:58,935 iteration 213 : loss : 0.221733, loss_ce: 0.045485
2022-04-03 16:57:00,939 iteration 214 : loss : 0.200742, loss_ce: 0.037138
2022-04-03 16:57:03,275 iteration 215 : loss : 0.152207, loss_ce: 0.038803
2022-04-03 16:57:05,360 iteration 216 : loss : 0.163658, loss_ce: 0.038889
2022-04-03 16:57:07,722 iteration 217 : loss : 0.153146, loss_ce: 0.045386
2022-04-03 16:57:10,015 iteration 218 : loss : 0.159640, loss_ce: 0.041661
2022-04-03 16:57:12,152 iteration 219 : loss : 0.183729, loss_ce: 0.041789
2022-04-03 16:57:14,451 iteration 220 : loss : 0.319696, loss_ce: 0.058965
2022-04-03 16:57:16,489 iteration 221 : loss : 0.197420, loss_ce: 0.040290
2022-04-03 16:57:18,655 iteration 222 : loss : 0.179159, loss_ce: 0.038127
2022-04-03 16:57:20,833 iteration 223 : loss : 0.185920, loss_ce: 0.042442
2022-04-03 16:57:23,076 iteration 224 : loss : 0.245763, loss_ce: 0.066883
2022-04-03 16:57:25,037 iteration 225 : loss : 0.133882, loss_ce: 0.032437
2022-04-03 16:57:27,125 iteration 226 : loss : 0.196209, loss_ce: 0.042982
2022-04-03 16:57:29,451 iteration 227 : loss : 0.238136, loss_ce: 0.044164
2022-04-03 16:57:31,429 iteration 228 : loss : 0.162669, loss_ce: 0.041094
2022-04-03 16:57:33,627 iteration 229 : loss : 0.184148, loss_ce: 0.047615
2022-04-03 16:57:35,658 iteration 230 : loss : 0.149054, loss_ce: 0.040740
2022-04-03 16:57:37,392 iteration 231 : loss : 0.197772, loss_ce: 0.043371
2022-04-03 16:57:39,375 iteration 232 : loss : 0.343392, loss_ce: 0.057169
2022-04-03 16:57:41,852 iteration 233 : loss : 0.154111, loss_ce: 0.039522
2022-04-03 16:57:44,336 iteration 234 : loss : 0.392856, loss_ce: 0.042075
2022-04-03 16:57:46,329 iteration 235 : loss : 0.177257, loss_ce: 0.034909
2022-04-03 16:57:48,461 iteration 236 : loss : 0.182545, loss_ce: 0.034713
2022-04-03 16:57:50,908 iteration 237 : loss : 0.230945, loss_ce: 0.043904
2022-04-03 16:57:52,769 iteration 238 : loss : 0.186548, loss_ce: 0.043150
2022-04-03 16:57:54,697 iteration 239 : loss : 0.213076, loss_ce: 0.035373
2022-04-03 16:57:56,762 iteration 240 : loss : 0.159178, loss_ce: 0.033380
2022-04-03 16:57:59,165 iteration 241 : loss : 0.194980, loss_ce: 0.032212
2022-04-03 16:58:01,415 iteration 242 : loss : 0.207162, loss_ce: 0.038220
2022-04-03 16:58:03,449 iteration 243 : loss : 0.209936, loss_ce: 0.041090
2022-04-03 16:58:05,740 iteration 244 : loss : 0.199411, loss_ce: 0.048381
2022-04-03 16:58:07,827 iteration 245 : loss : 0.193651, loss_ce: 0.046927
2022-04-03 16:58:09,864 iteration 246 : loss : 0.187473, loss_ce: 0.034986
2022-04-03 16:58:12,072 iteration 247 : loss : 0.214546, loss_ce: 0.038902
2022-04-03 16:58:13,829 iteration 248 : loss : 0.172065, loss_ce: 0.036743
2022-04-03 16:58:15,709 iteration 249 : loss : 0.163090, loss_ce: 0.032572
2022-04-03 16:58:17,825 iteration 250 : loss : 0.158393, loss_ce: 0.035199
2022-04-03 16:58:19,754 iteration 251 : loss : 0.192413, loss_ce: 0.030501
2022-04-03 16:58:21,824 iteration 252 : loss : 0.216570, loss_ce: 0.029881
2022-04-03 16:58:23,991 iteration 253 : loss : 0.280012, loss_ce: 0.042212
2022-04-03 16:58:26,323 iteration 254 : loss : 0.244352, loss_ce: 0.047229
2022-04-03 16:58:28,558 iteration 255 : loss : 0.215827, loss_ce: 0.044540
2022-04-03 16:58:30,581 iteration 256 : loss : 0.171761, loss_ce: 0.033394
2022-04-03 16:58:32,890 iteration 257 : loss : 0.306276, loss_ce: 0.043313
2022-04-03 16:58:34,917 iteration 258 : loss : 0.219603, loss_ce: 0.041028
2022-04-03 16:58:37,060 iteration 259 : loss : 0.210554, loss_ce: 0.042342
2022-04-03 16:58:39,107 iteration 260 : loss : 0.220403, loss_ce: 0.040987
2022-04-03 16:58:41,347 iteration 261 : loss : 0.248336, loss_ce: 0.036920
2022-04-03 16:58:43,738 iteration 262 : loss : 0.235668, loss_ce: 0.049054
2022-04-03 16:58:45,730 iteration 263 : loss : 0.162194, loss_ce: 0.028420
2022-04-03 16:58:47,749 iteration 264 : loss : 0.219588, loss_ce: 0.033397
2022-04-03 16:58:50,032 iteration 265 : loss : 0.213594, loss_ce: 0.042357
2022-04-03 16:58:52,333 iteration 266 : loss : 0.207462, loss_ce: 0.052695
2022-04-03 16:58:54,541 iteration 267 : loss : 0.185705, loss_ce: 0.029472
2022-04-03 16:58:56,830 iteration 268 : loss : 0.217275, loss_ce: 0.051921
2022-04-03 16:58:58,976 iteration 269 : loss : 0.169514, loss_ce: 0.031229
2022-04-03 16:59:01,230 iteration 270 : loss : 0.176284, loss_ce: 0.040895
2022-04-03 16:59:03,517 iteration 271 : loss : 0.165251, loss_ce: 0.032043
2022-04-03 16:59:05,894 iteration 272 : loss : 0.178782, loss_ce: 0.032365
2022-04-03 16:59:08,026 iteration 273 : loss : 0.185515, loss_ce: 0.040461
2022-04-03 16:59:10,178 iteration 274 : loss : 0.258427, loss_ce: 0.037974
2022-04-03 16:59:12,541 iteration 275 : loss : 0.334344, loss_ce: 0.032103
2022-04-03 16:59:14,772 iteration 276 : loss : 0.160069, loss_ce: 0.036948
2022-04-03 16:59:16,890 iteration 277 : loss : 0.195807, loss_ce: 0.038959
2022-04-03 16:59:18,918 iteration 278 : loss : 0.165250, loss_ce: 0.024237
2022-04-03 16:59:21,380 iteration 279 : loss : 0.239015, loss_ce: 0.025675
2022-04-03 16:59:23,482 iteration 280 : loss : 0.192562, loss_ce: 0.028733
2022-04-03 16:59:25,567 iteration 281 : loss : 0.255831, loss_ce: 0.041965
2022-04-03 16:59:27,694 iteration 282 : loss : 0.244360, loss_ce: 0.041024
2022-04-03 16:59:29,771 iteration 283 : loss : 0.223517, loss_ce: 0.030282
2022-04-03 16:59:31,627 iteration 284 : loss : 0.196545, loss_ce: 0.047070
2022-04-03 16:59:33,912 iteration 285 : loss : 0.168340, loss_ce: 0.033989
2022-04-03 16:59:36,130 iteration 286 : loss : 0.207370, loss_ce: 0.033051
2022-04-03 16:59:38,297 iteration 287 : loss : 0.222554, loss_ce: 0.045726
2022-04-03 16:59:40,611 iteration 288 : loss : 0.200626, loss_ce: 0.035815
2022-04-03 16:59:42,868 iteration 289 : loss : 0.170506, loss_ce: 0.031927
2022-04-03 16:59:45,243 iteration 290 : loss : 0.148400, loss_ce: 0.026379
2022-04-03 16:59:47,552 iteration 291 : loss : 0.208256, loss_ce: 0.043990
2022-04-03 16:59:49,537 iteration 292 : loss : 0.162265, loss_ce: 0.028514
2022-04-03 16:59:51,827 iteration 293 : loss : 0.162876, loss_ce: 0.029710
2022-04-03 16:59:54,050 iteration 294 : loss : 0.199448, loss_ce: 0.045762
2022-04-03 16:59:56,355 iteration 295 : loss : 0.196195, loss_ce: 0.034140
