2022-03-13 18:21:21,398 ============================================================
2022-03-13 18:21:21,399 Loading data...
2022-03-13 18:21:21,400 Already preprocessed this configuration. Loading now...
2022-03-13 18:21:21,684 Already preprocessed this configuration. Loading now...
2022-03-13 18:25:13,675 Training Images: torch.Size([240, 240, 54560])
2022-03-13 18:25:13,676 Training Labels: torch.Size([240, 240, 54560])
2022-03-13 18:25:13,676 Validation Images: torch.Size([240, 240, 12400])
2022-03-13 18:25:13,676 Validation Labels: torch.Size([240, 240, 12400])
2022-03-13 18:25:13,676 ============================================================
2022-03-13 18:25:13,711 9 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-03-13 18:32:12,140 iteration 224 : loss : 0.252315, loss_ce: 0.008685
2022-03-13 18:32:14,063 iteration 225 : loss : 0.375997, loss_ce: 0.001934
2022-03-13 18:32:16,399 iteration 226 : loss : 0.135407, loss_ce: 0.003235
2022-03-13 18:32:18,144 iteration 227 : loss : 0.191782, loss_ce: 0.010546
2022-03-13 18:32:19,825 iteration 228 : loss : 0.232838, loss_ce: 0.011668
2022-03-13 18:32:22,184 iteration 229 : loss : 0.256702, loss_ce: 0.018689
2022-03-13 18:32:24,199 iteration 230 : loss : 0.146386, loss_ce: 0.004835
2022-03-13 18:32:25,889 iteration 231 : loss : 0.376102, loss_ce: 0.002134
2022-03-13 18:32:27,969 iteration 232 : loss : 0.161652, loss_ce: 0.008100
2022-03-13 18:32:29,913 iteration 233 : loss : 0.143628, loss_ce: 0.004130
2022-03-13 18:32:31,625 iteration 234 : loss : 0.363372, loss_ce: 0.007526
2022-03-13 18:32:33,523 iteration 235 : loss : 0.114271, loss_ce: 0.010104
2022-03-13 18:32:34,795 iteration 236 : loss : 0.376118, loss_ce: 0.002166
2022-03-13 18:32:36,387 iteration 237 : loss : 0.373599, loss_ce: 0.002231
2022-03-13 18:32:38,754 iteration 238 : loss : 0.375692, loss_ce: 0.001380
2022-03-13 18:32:40,499 iteration 239 : loss : 0.210637, loss_ce: 0.004551
2022-03-13 18:32:42,431 iteration 240 : loss : 0.048581, loss_ce: 0.007807
2022-03-13 18:32:43,948 iteration 241 : loss : 0.261616, loss_ce: 0.013439
2022-03-13 18:32:45,321 iteration 242 : loss : 0.198157, loss_ce: 0.011281
2022-03-13 18:32:46,981 iteration 243 : loss : 0.112493, loss_ce: 0.006038
2022-03-13 18:32:49,159 iteration 244 : loss : 0.099887, loss_ce: 0.007125
2022-03-13 18:32:50,734 iteration 245 : loss : 0.138063, loss_ce: 0.017236
2022-03-13 18:32:52,951 iteration 246 : loss : 0.139375, loss_ce: 0.010888
2022-03-13 18:32:54,666 iteration 247 : loss : 0.112193, loss_ce: 0.007908
2022-03-13 18:32:56,387 iteration 248 : loss : 0.166095, loss_ce: 0.008398
2022-03-13 18:32:58,134 iteration 249 : loss : 0.149213, loss_ce: 0.008195
2022-03-13 18:33:00,021 iteration 250 : loss : 0.110191, loss_ce: 0.010310
2022-03-13 18:33:01,871 iteration 251 : loss : 0.358971, loss_ce: 0.006957
2022-03-13 18:33:03,975 iteration 252 : loss : 0.104804, loss_ce: 0.008444
2022-03-13 18:33:05,920 iteration 253 : loss : 0.134809, loss_ce: 0.011067
2022-03-13 18:33:07,503 iteration 254 : loss : 0.211489, loss_ce: 0.006441
2022-03-13 18:33:09,833 iteration 255 : loss : 0.178749, loss_ce: 0.010854
2022-03-13 18:33:11,720 iteration 256 : loss : 0.213130, loss_ce: 0.006939
2022-03-13 18:33:14,090 iteration 257 : loss : 0.361968, loss_ce: 0.007571
2022-03-13 18:33:16,105 iteration 258 : loss : 0.332153, loss_ce: 0.003362
2022-03-13 18:33:17,673 iteration 259 : loss : 0.182844, loss_ce: 0.018367
2022-03-13 18:33:19,803 iteration 260 : loss : 0.092428, loss_ce: 0.005959
2022-03-13 18:33:22,069 iteration 261 : loss : 0.345139, loss_ce: 0.012832
2022-03-13 18:33:24,009 iteration 262 : loss : 0.134348, loss_ce: 0.003682
2022-03-13 18:33:25,973 iteration 263 : loss : 0.276336, loss_ce: 0.005062
2022-03-13 18:33:27,593 iteration 264 : loss : 0.372152, loss_ce: 0.010958
2022-03-13 18:33:29,805 iteration 265 : loss : 0.163390, loss_ce: 0.003563
2022-03-13 18:33:31,811 iteration 266 : loss : 0.311457, loss_ce: 0.001651
2022-03-13 18:33:33,503 iteration 267 : loss : 0.375082, loss_ce: 0.000256
2022-03-13 18:33:35,558 iteration 268 : loss : 0.046091, loss_ce: 0.001858
2022-03-13 18:33:37,411 iteration 269 : loss : 0.248271, loss_ce: 0.002350
2022-03-13 18:33:39,314 iteration 270 : loss : 0.268422, loss_ce: 0.003527
2022-03-13 18:33:41,304 iteration 271 : loss : 0.111471, loss_ce: 0.010405
2022-03-13 18:33:42,911 iteration 272 : loss : 0.377069, loss_ce: 0.004290
2022-03-13 18:33:44,740 iteration 273 : loss : 0.066516, loss_ce: 0.003493
2022-03-13 18:33:46,526 iteration 274 : loss : 0.101907, loss_ce: 0.001598
2022-03-13 18:33:48,109 iteration 275 : loss : 0.072543, loss_ce: 0.001243
2022-03-13 18:33:49,785 iteration 276 : loss : 0.106992, loss_ce: 0.002580
2022-03-13 18:33:51,435 iteration 277 : loss : 0.375446, loss_ce: 0.000866
2022-03-13 18:33:53,668 iteration 278 : loss : 0.096933, loss_ce: 0.005504
2022-03-13 18:33:55,028 iteration 279 : loss : 0.086278, loss_ce: 0.004697
2022-03-13 18:33:56,694 iteration 280 : loss : 0.106225, loss_ce: 0.004928
2022-03-13 18:33:58,219 iteration 281 : loss : 0.199805, loss_ce: 0.014933
2022-03-13 18:33:59,506 iteration 282 : loss : 0.301029, loss_ce: 0.004422
2022-03-13 18:34:01,382 iteration 283 : loss : 0.284604, loss_ce: 0.012408
2022-03-13 18:34:03,908 iteration 284 : loss : 0.124341, loss_ce: 0.005407
2022-03-13 18:34:05,966 iteration 285 : loss : 0.091202, loss_ce: 0.008923
2022-03-13 18:34:07,755 iteration 286 : loss : 0.311337, loss_ce: 0.007398
2022-03-13 18:34:09,357 iteration 287 : loss : 0.181791, loss_ce: 0.005781
2022-03-13 18:34:11,444 iteration 288 : loss : 0.189247, loss_ce: 0.005754
2022-03-13 18:34:13,259 iteration 289 : loss : 0.090619, loss_ce: 0.004695
2022-03-13 18:34:14,402 iteration 290 : loss : 0.379349, loss_ce: 0.008513
2022-03-13 18:34:16,766 iteration 291 : loss : 0.333235, loss_ce: 0.003374
2022-03-13 18:34:19,052 iteration 292 : loss : 0.375250, loss_ce: 0.001470
2022-03-13 18:34:20,880 iteration 293 : loss : 0.336019, loss_ce: 0.006187
2022-03-13 18:34:21,844 iteration 294 : loss : 0.238053, loss_ce: 0.007567
2022-03-13 18:34:23,940 iteration 295 : loss : 0.315580, loss_ce: 0.011073
2022-03-13 18:34:25,907 iteration 296 : loss : 0.368813, loss_ce: 0.008371
2022-03-13 18:34:27,796 iteration 297 : loss : 0.115374, loss_ce: 0.005385
2022-03-13 18:34:29,760 iteration 298 : loss : 0.295172, loss_ce: 0.005624
2022-03-13 18:34:31,714 iteration 299 : loss : 0.165997, loss_ce: 0.005244
2022-03-13 18:34:33,182 iteration 300 : loss : 0.184682, loss_ce: 0.011118
2022-03-13 18:34:34,898 iteration 301 : loss : 0.088225, loss_ce: 0.002733
2022-03-13 18:34:36,704 iteration 302 : loss : 0.267514, loss_ce: 0.001854
2022-03-13 18:34:38,267 iteration 303 : loss : 0.146339, loss_ce: 0.014624
2022-03-13 18:34:40,337 iteration 304 : loss : 0.176606, loss_ce: 0.002308
2022-03-13 18:34:42,497 iteration 305 : loss : 0.263150, loss_ce: 0.006441
2022-03-13 18:34:44,546 iteration 306 : loss : 0.082374, loss_ce: 0.003584
2022-03-13 18:34:46,222 iteration 307 : loss : 0.257837, loss_ce: 0.001483
2022-03-13 18:34:48,233 iteration 308 : loss : 0.258932, loss_ce: 0.005141
2022-03-13 18:34:51,232 iteration 309 : loss : 0.315732, loss_ce: 0.004166
