2022-03-31 14:27:30,939 ============================================================
2022-03-31 14:27:30,940 Loading data...
2022-03-31 14:27:30,941 Already preprocessed Training Data Part 1. Loading now...
2022-03-31 14:27:31,381 Already preprocessed Training Data Part2. Loading now...
2022-03-31 14:27:31,790 Already preprocessed Training Data Part3. Loading now...
2022-03-31 14:27:32,230 Already preprocessed this configuration. Loading now...
2022-03-31 14:34:34,989 Training Images: torch.Size([240, 240, 54560])
2022-03-31 14:34:34,990 Training Labels: torch.Size([240, 240, 54560])
2022-03-31 14:34:34,990 Validation Images: torch.Size([240, 240, 12400])
2022-03-31 14:34:34,990 Validation Labels: torch.Size([240, 240, 12400])
2022-03-31 14:34:34,990 ============================================================
2022-03-31 14:34:35,036 17 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-03-31 14:35:37,241 iteration 26 : loss : 0.365994, loss_ce: 0.135856
2022-03-31 14:35:39,573 iteration 27 : loss : 0.352056, loss_ce: 0.118727
2022-03-31 14:35:41,484 iteration 28 : loss : 0.321191, loss_ce: 0.114663
2022-03-31 14:35:43,970 iteration 29 : loss : 0.344346, loss_ce: 0.104493
2022-03-31 14:35:46,020 iteration 30 : loss : 0.304429, loss_ce: 0.099811
2022-03-31 14:35:49,122 iteration 31 : loss : 0.322973, loss_ce: 0.086294
2022-03-31 14:35:51,605 iteration 32 : loss : 0.282080, loss_ce: 0.084432
2022-03-31 14:35:54,254 iteration 33 : loss : 0.278319, loss_ce: 0.075175
2022-03-31 14:35:56,320 iteration 34 : loss : 0.287876, loss_ce: 0.075267
2022-03-31 14:35:58,780 iteration 35 : loss : 0.252635, loss_ce: 0.064421
2022-03-31 14:36:01,574 iteration 36 : loss : 0.286181, loss_ce: 0.084143
2022-03-31 14:36:03,355 iteration 37 : loss : 0.320890, loss_ce: 0.057892
2022-03-31 14:36:05,342 iteration 38 : loss : 0.299552, loss_ce: 0.060807
2022-03-31 14:36:07,744 iteration 39 : loss : 0.257552, loss_ce: 0.057190
2022-03-31 14:36:09,901 iteration 40 : loss : 0.289421, loss_ce: 0.057636
2022-03-31 14:36:12,338 iteration 41 : loss : 0.311817, loss_ce: 0.061465
2022-03-31 14:36:14,759 iteration 42 : loss : 0.245136, loss_ce: 0.061079
2022-03-31 14:36:17,752 iteration 43 : loss : 0.258508, loss_ce: 0.055852
2022-03-31 14:36:20,685 iteration 44 : loss : 0.239100, loss_ce: 0.058872
2022-03-31 14:36:23,475 iteration 45 : loss : 0.237420, loss_ce: 0.054288
2022-03-31 14:36:25,757 iteration 46 : loss : 0.234265, loss_ce: 0.049045
2022-03-31 14:36:28,409 iteration 47 : loss : 0.244603, loss_ce: 0.045249
2022-03-31 14:36:30,841 iteration 48 : loss : 0.244553, loss_ce: 0.033556
2022-03-31 14:36:32,958 iteration 49 : loss : 0.267836, loss_ce: 0.049292
2022-03-31 14:36:34,975 iteration 50 : loss : 0.272438, loss_ce: 0.040525
2022-03-31 14:36:37,762 iteration 51 : loss : 0.327683, loss_ce: 0.040808
2022-03-31 14:36:39,923 iteration 52 : loss : 0.246010, loss_ce: 0.046233
2022-03-31 14:36:43,054 iteration 53 : loss : 0.243745, loss_ce: 0.044183
2022-03-31 14:36:46,234 iteration 54 : loss : 0.276016, loss_ce: 0.053037
2022-03-31 14:36:48,890 iteration 55 : loss : 0.269193, loss_ce: 0.034383
2022-03-31 14:36:50,891 iteration 56 : loss : 0.265744, loss_ce: 0.040193
2022-03-31 14:36:54,052 iteration 57 : loss : 0.223896, loss_ce: 0.028009
2022-03-31 14:36:56,594 iteration 58 : loss : 0.250918, loss_ce: 0.037586
2022-03-31 14:36:58,922 iteration 59 : loss : 0.263996, loss_ce: 0.028935
2022-03-31 14:37:01,776 iteration 60 : loss : 0.230025, loss_ce: 0.048446
2022-03-31 14:37:03,529 iteration 61 : loss : 0.226122, loss_ce: 0.035631
2022-03-31 14:37:06,486 iteration 62 : loss : 0.294201, loss_ce: 0.039165
2022-03-31 14:37:09,213 iteration 63 : loss : 0.246871, loss_ce: 0.031658
2022-03-31 14:37:12,246 iteration 64 : loss : 0.238577, loss_ce: 0.033216
2022-03-31 14:37:14,047 iteration 65 : loss : 0.283920, loss_ce: 0.024301
2022-03-31 14:37:16,009 iteration 66 : loss : 0.253003, loss_ce: 0.023713
2022-03-31 14:37:17,843 iteration 67 : loss : 0.295913, loss_ce: 0.042523
2022-03-31 14:37:20,433 iteration 68 : loss : 0.269634, loss_ce: 0.054930
2022-03-31 14:37:22,509 iteration 69 : loss : 0.362764, loss_ce: 0.022414
2022-03-31 14:37:24,673 iteration 70 : loss : 0.244330, loss_ce: 0.046668
2022-03-31 14:37:26,945 iteration 71 : loss : 0.222498, loss_ce: 0.034073
2022-03-31 14:37:29,173 iteration 72 : loss : 0.233771, loss_ce: 0.046578
2022-03-31 14:37:31,775 iteration 73 : loss : 0.253559, loss_ce: 0.039452
2022-03-31 14:37:33,934 iteration 74 : loss : 0.224901, loss_ce: 0.042173
2022-03-31 14:37:36,648 iteration 75 : loss : 0.213501, loss_ce: 0.036040
2022-03-31 14:37:38,815 iteration 76 : loss : 0.246729, loss_ce: 0.031581
2022-03-31 14:37:41,251 iteration 77 : loss : 0.217493, loss_ce: 0.035132
2022-03-31 14:37:43,223 iteration 78 : loss : 0.204479, loss_ce: 0.031532
2022-03-31 14:37:45,514 iteration 79 : loss : 0.225452, loss_ce: 0.025521
2022-03-31 14:37:47,574 iteration 80 : loss : 0.219600, loss_ce: 0.024477
2022-03-31 14:37:49,377 iteration 81 : loss : 0.267426, loss_ce: 0.036130
2022-03-31 14:37:51,597 iteration 82 : loss : 0.214658, loss_ce: 0.029710
2022-03-31 14:37:54,280 iteration 83 : loss : 0.234961, loss_ce: 0.034361
2022-03-31 14:37:56,602 iteration 84 : loss : 0.222266, loss_ce: 0.037182
2022-03-31 14:37:59,409 iteration 85 : loss : 0.286397, loss_ce: 0.035147
2022-03-31 14:38:01,800 iteration 86 : loss : 0.215992, loss_ce: 0.031015
2022-03-31 14:38:03,951 iteration 87 : loss : 0.304509, loss_ce: 0.039049
2022-03-31 14:38:06,580 iteration 88 : loss : 0.186085, loss_ce: 0.027664
2022-03-31 14:38:09,260 iteration 89 : loss : 0.205050, loss_ce: 0.028160
2022-03-31 14:38:11,639 iteration 90 : loss : 0.176925, loss_ce: 0.027054
2022-03-31 14:38:14,275 iteration 91 : loss : 0.181932, loss_ce: 0.025549
2022-03-31 14:38:16,526 iteration 92 : loss : 0.213966, loss_ce: 0.033052
2022-03-31 14:38:18,714 iteration 93 : loss : 0.357550, loss_ce: 0.032641
2022-03-31 14:38:21,193 iteration 94 : loss : 0.228176, loss_ce: 0.029553
2022-03-31 14:38:23,384 iteration 95 : loss : 0.241240, loss_ce: 0.029964
2022-03-31 14:38:25,771 iteration 96 : loss : 0.247568, loss_ce: 0.042145
2022-03-31 14:38:28,201 iteration 97 : loss : 0.250879, loss_ce: 0.035025
2022-03-31 14:38:31,055 iteration 98 : loss : 0.260012, loss_ce: 0.037781
2022-03-31 14:38:33,829 iteration 99 : loss : 0.197941, loss_ce: 0.028816
2022-03-31 14:38:37,048 iteration 100 : loss : 0.273165, loss_ce: 0.039174
2022-03-31 14:38:39,036 iteration 101 : loss : 0.192177, loss_ce: 0.036029
2022-03-31 14:38:41,160 iteration 102 : loss : 0.174593, loss_ce: 0.028623
2022-03-31 14:38:43,566 iteration 103 : loss : 0.211694, loss_ce: 0.032031
2022-03-31 14:38:46,740 iteration 104 : loss : 0.201265, loss_ce: 0.035393
2022-03-31 14:38:49,533 iteration 105 : loss : 0.225484, loss_ce: 0.042977
2022-03-31 14:38:51,852 iteration 106 : loss : 0.202967, loss_ce: 0.033550
2022-03-31 14:38:55,220 iteration 107 : loss : 0.322409, loss_ce: 0.039560
2022-03-31 14:38:57,759 iteration 108 : loss : 0.202404, loss_ce: 0.028195
2022-03-31 14:39:00,268 iteration 109 : loss : 0.184458, loss_ce: 0.027753
2022-03-31 14:39:02,663 iteration 110 : loss : 0.261070, loss_ce: 0.032017
2022-03-31 14:39:05,029 iteration 111 : loss : 0.231507, loss_ce: 0.039932
2022-03-31 14:39:07,126 iteration 112 : loss : 0.190084, loss_ce: 0.029464
2022-03-31 14:39:09,355 iteration 113 : loss : 0.216056, loss_ce: 0.032445
2022-03-31 14:39:11,551 iteration 114 : loss : 0.225118, loss_ce: 0.024453
2022-03-31 14:39:14,161 iteration 115 : loss : 0.187497, loss_ce: 0.025649
2022-03-31 14:39:16,490 iteration 116 : loss : 0.211881, loss_ce: 0.031238
2022-03-31 14:39:18,859 iteration 117 : loss : 0.201348, loss_ce: 0.028961
2022-03-31 14:39:21,485 iteration 118 : loss : 0.277399, loss_ce: 0.032181
2022-03-31 14:39:24,188 iteration 119 : loss : 0.232026, loss_ce: 0.026569
2022-03-31 14:39:27,200 iteration 120 : loss : 0.151292, loss_ce: 0.023797
2022-03-31 14:39:29,395 iteration 121 : loss : 0.226820, loss_ce: 0.035334
2022-03-31 14:39:31,188 iteration 122 : loss : 0.176341, loss_ce: 0.026594
2022-03-31 14:39:33,290 iteration 123 : loss : 0.176953, loss_ce: 0.023889
2022-03-31 14:39:35,269 iteration 124 : loss : 0.210109, loss_ce: 0.020800
2022-03-31 14:39:38,544 iteration 125 : loss : 0.153720, loss_ce: 0.018784
2022-03-31 14:39:41,205 iteration 126 : loss : 0.230001, loss_ce: 0.036247
2022-03-31 14:39:43,327 iteration 127 : loss : 0.170654, loss_ce: 0.025625
2022-03-31 14:39:45,671 iteration 128 : loss : 0.193878, loss_ce: 0.040768
2022-03-31 14:39:47,949 iteration 129 : loss : 0.192906, loss_ce: 0.034202
2022-03-31 14:39:50,471 iteration 130 : loss : 0.157782, loss_ce: 0.024882
2022-03-31 14:39:52,414 iteration 131 : loss : 0.175054, loss_ce: 0.024250
2022-03-31 14:39:54,896 iteration 132 : loss : 0.188418, loss_ce: 0.026932
2022-03-31 14:39:57,536 iteration 133 : loss : 0.206445, loss_ce: 0.024476
2022-03-31 14:40:00,038 iteration 134 : loss : 0.194979, loss_ce: 0.020652
2022-03-31 14:40:02,840 iteration 135 : loss : 0.235669, loss_ce: 0.039330
2022-03-31 14:40:05,053 iteration 136 : loss : 0.182377, loss_ce: 0.020187
2022-03-31 14:40:07,349 iteration 137 : loss : 0.197635, loss_ce: 0.019905
2022-03-31 14:40:10,365 iteration 138 : loss : 0.161375, loss_ce: 0.026988
2022-03-31 14:40:13,389 iteration 139 : loss : 0.227624, loss_ce: 0.031766
2022-03-31 14:40:15,969 iteration 140 : loss : 0.191636, loss_ce: 0.028128
2022-03-31 14:40:19,130 iteration 141 : loss : 0.173598, loss_ce: 0.023281
2022-03-31 14:40:21,779 iteration 142 : loss : 0.274454, loss_ce: 0.030275
2022-03-31 14:40:24,313 iteration 143 : loss : 0.163201, loss_ce: 0.023124
2022-03-31 14:40:27,492 iteration 144 : loss : 0.225776, loss_ce: 0.022579
2022-03-31 14:40:29,629 iteration 145 : loss : 0.178879, loss_ce: 0.029629
2022-03-31 14:40:32,287 iteration 146 : loss : 0.176153, loss_ce: 0.027309
2022-03-31 14:40:35,560 iteration 147 : loss : 0.192845, loss_ce: 0.022633
2022-03-31 14:40:37,968 iteration 148 : loss : 0.229570, loss_ce: 0.035869
2022-03-31 14:40:40,372 iteration 149 : loss : 0.165319, loss_ce: 0.021301
2022-03-31 14:40:42,321 iteration 150 : loss : 0.168061, loss_ce: 0.017915
2022-03-31 14:40:45,003 iteration 151 : loss : 0.202701, loss_ce: 0.029169
2022-03-31 14:40:47,347 iteration 152 : loss : 0.169058, loss_ce: 0.022499
2022-03-31 14:40:50,126 iteration 153 : loss : 0.164692, loss_ce: 0.016724
2022-03-31 14:40:52,751 iteration 154 : loss : 0.272143, loss_ce: 0.062105
2022-03-31 14:40:55,545 iteration 155 : loss : 0.185273, loss_ce: 0.021056
2022-03-31 14:40:57,759 iteration 156 : loss : 0.178571, loss_ce: 0.027183
2022-03-31 14:41:00,403 iteration 157 : loss : 0.238644, loss_ce: 0.024669
2022-03-31 14:41:02,889 iteration 158 : loss : 0.262358, loss_ce: 0.024870
2022-03-31 14:41:05,254 iteration 159 : loss : 0.164058, loss_ce: 0.029917
2022-03-31 14:41:07,678 iteration 160 : loss : 0.156556, loss_ce: 0.025573
2022-03-31 14:41:09,540 iteration 161 : loss : 0.136770, loss_ce: 0.019073
2022-03-31 14:41:12,221 iteration 162 : loss : 0.152723, loss_ce: 0.018762
2022-03-31 14:41:15,003 iteration 163 : loss : 0.205592, loss_ce: 0.025248
2022-03-31 14:41:17,543 iteration 164 : loss : 0.149491, loss_ce: 0.022713
2022-03-31 14:41:20,102 iteration 165 : loss : 0.148927, loss_ce: 0.017931
2022-03-31 14:41:22,938 iteration 166 : loss : 0.147487, loss_ce: 0.018079
2022-03-31 14:41:25,115 iteration 167 : loss : 0.315135, loss_ce: 0.020540
2022-03-31 14:41:27,992 iteration 168 : loss : 0.224574, loss_ce: 0.016798
2022-03-31 14:41:30,989 iteration 169 : loss : 0.164738, loss_ce: 0.026617
2022-03-31 14:41:33,103 iteration 170 : loss : 0.198995, loss_ce: 0.043750
2022-03-31 14:41:35,927 iteration 171 : loss : 0.156358, loss_ce: 0.018584
2022-03-31 14:41:38,163 iteration 172 : loss : 0.203396, loss_ce: 0.014573
2022-03-31 14:41:40,951 iteration 173 : loss : 0.194871, loss_ce: 0.040183
2022-03-31 14:41:43,732 iteration 174 : loss : 0.169094, loss_ce: 0.017662
2022-03-31 14:41:45,931 iteration 175 : loss : 0.211902, loss_ce: 0.030845
2022-03-31 14:41:48,431 iteration 176 : loss : 0.146255, loss_ce: 0.019484
2022-03-31 14:41:50,816 iteration 177 : loss : 0.152180, loss_ce: 0.015779
2022-03-31 14:41:52,868 iteration 178 : loss : 0.109396, loss_ce: 0.015912
2022-03-31 14:41:56,103 iteration 179 : loss : 0.135977, loss_ce: 0.020821
2022-03-31 14:41:58,289 iteration 180 : loss : 0.155082, loss_ce: 0.025612
2022-03-31 14:42:00,631 iteration 181 : loss : 0.187813, loss_ce: 0.017401
2022-03-31 14:42:02,854 iteration 182 : loss : 0.182406, loss_ce: 0.030806
2022-03-31 14:42:05,467 iteration 183 : loss : 0.130031, loss_ce: 0.015615
2022-03-31 14:42:07,762 iteration 184 : loss : 0.220174, loss_ce: 0.030346
2022-03-31 14:42:10,465 iteration 185 : loss : 0.199206, loss_ce: 0.026779
2022-03-31 14:42:12,443 iteration 186 : loss : 0.303539, loss_ce: 0.028702
2022-03-31 14:42:14,742 iteration 187 : loss : 0.265015, loss_ce: 0.026285
2022-03-31 14:42:17,294 iteration 188 : loss : 0.319640, loss_ce: 0.043518
2022-03-31 14:42:19,175 iteration 189 : loss : 0.115069, loss_ce: 0.012887
2022-03-31 14:42:21,550 iteration 190 : loss : 0.271056, loss_ce: 0.018368
2022-03-31 14:42:24,405 iteration 191 : loss : 0.299896, loss_ce: 0.071708
2022-03-31 14:42:26,696 iteration 192 : loss : 0.167374, loss_ce: 0.019831
2022-03-31 14:42:29,567 iteration 193 : loss : 0.167901, loss_ce: 0.016333
2022-03-31 14:42:31,447 iteration 194 : loss : 0.146803, loss_ce: 0.019693
2022-03-31 14:42:34,473 iteration 195 : loss : 0.128915, loss_ce: 0.016672
2022-03-31 14:42:37,165 iteration 196 : loss : 0.165309, loss_ce: 0.023004
2022-03-31 14:42:39,422 iteration 197 : loss : 0.112222, loss_ce: 0.012929
2022-03-31 14:42:41,775 iteration 198 : loss : 0.147489, loss_ce: 0.023270
2022-03-31 14:42:43,464 iteration 199 : loss : 0.198741, loss_ce: 0.029146
2022-03-31 14:42:45,786 iteration 200 : loss : 0.263376, loss_ce: 0.017677
2022-03-31 14:42:48,013 iteration 201 : loss : 0.149428, loss_ce: 0.030021
2022-03-31 14:42:50,095 iteration 202 : loss : 0.134099, loss_ce: 0.017567
2022-03-31 14:42:53,140 iteration 203 : loss : 0.170287, loss_ce: 0.015218
2022-03-31 14:42:55,535 iteration 204 : loss : 0.160533, loss_ce: 0.017709
2022-03-31 14:42:57,718 iteration 205 : loss : 0.187505, loss_ce: 0.021979
2022-03-31 14:42:59,880 iteration 206 : loss : 0.165007, loss_ce: 0.016457
2022-03-31 14:43:01,964 iteration 207 : loss : 0.138457, loss_ce: 0.012548
2022-03-31 14:43:03,981 iteration 208 : loss : 0.195609, loss_ce: 0.022287
2022-03-31 14:43:07,130 iteration 209 : loss : 0.153324, loss_ce: 0.017669
2022-03-31 14:43:09,470 iteration 210 : loss : 0.186931, loss_ce: 0.027130
2022-03-31 14:43:11,384 iteration 211 : loss : 0.139526, loss_ce: 0.020717
2022-03-31 14:43:13,901 iteration 212 : loss : 0.300435, loss_ce: 0.030137
2022-03-31 14:43:16,799 iteration 213 : loss : 0.163515, loss_ce: 0.022902
2022-03-31 14:43:18,916 iteration 214 : loss : 0.171913, loss_ce: 0.015694
2022-03-31 14:43:21,569 iteration 215 : loss : 0.132551, loss_ce: 0.015746
2022-03-31 14:43:23,842 iteration 216 : loss : 0.169725, loss_ce: 0.015680
2022-03-31 14:43:26,611 iteration 217 : loss : 0.246929, loss_ce: 0.036568
2022-03-31 14:43:29,199 iteration 218 : loss : 0.167254, loss_ce: 0.024597
2022-03-31 14:43:31,560 iteration 219 : loss : 0.131915, loss_ce: 0.016246
2022-03-31 14:43:34,192 iteration 220 : loss : 0.224268, loss_ce: 0.015034
2022-03-31 14:43:36,327 iteration 221 : loss : 0.183869, loss_ce: 0.018746
2022-03-31 14:43:38,741 iteration 222 : loss : 0.145258, loss_ce: 0.017707
2022-03-31 14:43:41,190 iteration 223 : loss : 0.137912, loss_ce: 0.020578
2022-03-31 14:43:43,684 iteration 224 : loss : 0.192715, loss_ce: 0.039944
2022-03-31 14:43:45,743 iteration 225 : loss : 0.124501, loss_ce: 0.013760
2022-03-31 14:43:48,028 iteration 226 : loss : 0.185694, loss_ce: 0.026064
2022-03-31 14:43:50,676 iteration 227 : loss : 0.179403, loss_ce: 0.022348
2022-03-31 14:43:52,744 iteration 228 : loss : 0.208400, loss_ce: 0.024746
2022-03-31 14:43:55,223 iteration 229 : loss : 0.187753, loss_ce: 0.029150
2022-03-31 14:43:57,384 iteration 230 : loss : 0.170563, loss_ce: 0.024900
2022-03-31 14:43:59,018 iteration 231 : loss : 0.159043, loss_ce: 0.021807
2022-03-31 14:44:01,099 iteration 232 : loss : 0.306208, loss_ce: 0.033175
2022-03-31 14:44:04,057 iteration 233 : loss : 0.145467, loss_ce: 0.020371
2022-03-31 14:44:07,032 iteration 234 : loss : 0.370300, loss_ce: 0.013704
2022-03-31 14:44:09,138 iteration 235 : loss : 0.168953, loss_ce: 0.012510
2022-03-31 14:44:11,459 iteration 236 : loss : 0.174131, loss_ce: 0.018228
2022-03-31 14:44:14,412 iteration 237 : loss : 0.175653, loss_ce: 0.021879
2022-03-31 14:44:16,281 iteration 238 : loss : 0.189074, loss_ce: 0.024398
2022-03-31 14:44:18,241 iteration 239 : loss : 0.206070, loss_ce: 0.019241
2022-03-31 14:44:20,481 iteration 240 : loss : 0.169386, loss_ce: 0.017356
2022-03-31 14:44:23,314 iteration 241 : loss : 0.132404, loss_ce: 0.011788
2022-03-31 14:44:25,867 iteration 242 : loss : 0.142308, loss_ce: 0.016498
2022-03-31 14:44:28,018 iteration 243 : loss : 0.139382, loss_ce: 0.015807
2022-03-31 14:44:30,642 iteration 244 : loss : 0.166975, loss_ce: 0.027703
2022-03-31 14:44:32,916 iteration 245 : loss : 0.152377, loss_ce: 0.025253
2022-03-31 14:44:35,065 iteration 246 : loss : 0.110925, loss_ce: 0.014004
2022-03-31 14:44:37,562 iteration 247 : loss : 0.150527, loss_ce: 0.017255
2022-03-31 14:44:39,232 iteration 248 : loss : 0.136671, loss_ce: 0.019424
2022-03-31 14:44:41,110 iteration 249 : loss : 0.135778, loss_ce: 0.014400
2022-03-31 14:44:43,380 iteration 250 : loss : 0.144512, loss_ce: 0.019052
2022-03-31 14:44:45,371 iteration 251 : loss : 0.169750, loss_ce: 0.013113
2022-03-31 14:44:47,624 iteration 252 : loss : 0.216371, loss_ce: 0.015398
2022-03-31 14:44:50,008 iteration 253 : loss : 0.242571, loss_ce: 0.020733
2022-03-31 14:44:52,699 iteration 254 : loss : 0.164595, loss_ce: 0.023629
2022-03-31 14:44:55,240 iteration 255 : loss : 0.166053, loss_ce: 0.030872
2022-03-31 14:44:57,345 iteration 256 : loss : 0.150854, loss_ce: 0.015734
2022-03-31 14:45:00,007 iteration 257 : loss : 0.305686, loss_ce: 0.021702
2022-03-31 14:45:02,164 iteration 258 : loss : 0.131756, loss_ce: 0.013416
2022-03-31 14:45:04,517 iteration 259 : loss : 0.151177, loss_ce: 0.017585
2022-03-31 14:45:06,704 iteration 260 : loss : 0.191952, loss_ce: 0.020394
2022-03-31 14:45:09,259 iteration 261 : loss : 0.161657, loss_ce: 0.011448
2022-03-31 14:45:12,083 iteration 262 : loss : 0.242205, loss_ce: 0.034701
2022-03-31 14:45:14,190 iteration 263 : loss : 0.139630, loss_ce: 0.013089
2022-03-31 14:45:16,348 iteration 264 : loss : 0.203798, loss_ce: 0.017854
2022-03-31 14:45:18,971 iteration 265 : loss : 0.216958, loss_ce: 0.035055
2022-03-31 14:45:21,589 iteration 266 : loss : 0.127899, loss_ce: 0.022440
2022-03-31 14:45:24,052 iteration 267 : loss : 0.188680, loss_ce: 0.016843
2022-03-31 14:45:26,689 iteration 268 : loss : 0.180783, loss_ce: 0.035522
2022-03-31 14:45:29,009 iteration 269 : loss : 0.169102, loss_ce: 0.017892
2022-03-31 14:45:31,570 iteration 270 : loss : 0.168878, loss_ce: 0.030681
2022-03-31 14:45:34,194 iteration 271 : loss : 0.154328, loss_ce: 0.019670
2022-03-31 14:45:37,003 iteration 272 : loss : 0.190320, loss_ce: 0.021483
2022-03-31 14:45:39,364 iteration 273 : loss : 0.126100, loss_ce: 0.020577
2022-03-31 14:45:41,764 iteration 274 : loss : 0.275017, loss_ce: 0.030073
2022-03-31 14:45:44,517 iteration 275 : loss : 0.332396, loss_ce: 0.020193
2022-03-31 14:45:47,028 iteration 276 : loss : 0.172467, loss_ce: 0.026212
2022-03-31 14:45:49,355 iteration 277 : loss : 0.161013, loss_ce: 0.022084
2022-03-31 14:45:51,525 iteration 278 : loss : 0.130693, loss_ce: 0.006919
2022-03-31 14:45:54,501 iteration 279 : loss : 0.224900, loss_ce: 0.009260
2022-03-31 14:45:56,818 iteration 280 : loss : 0.224894, loss_ce: 0.019304
2022-03-31 14:45:59,084 iteration 281 : loss : 0.227968, loss_ce: 0.021819
2022-03-31 14:46:01,411 iteration 282 : loss : 0.191234, loss_ce: 0.020382
2022-03-31 14:46:03,597 iteration 283 : loss : 0.160881, loss_ce: 0.010958
2022-03-31 14:46:05,453 iteration 284 : loss : 0.150409, loss_ce: 0.024531
2022-03-31 14:46:08,065 iteration 285 : loss : 0.149129, loss_ce: 0.021997
2022-03-31 14:46:10,504 iteration 286 : loss : 0.233699, loss_ce: 0.038371
2022-03-31 14:46:12,933 iteration 287 : loss : 0.161135, loss_ce: 0.029206
2022-03-31 14:46:15,612 iteration 288 : loss : 0.149026, loss_ce: 0.020290
2022-03-31 14:46:18,122 iteration 289 : loss : 0.162642, loss_ce: 0.026908
2022-03-31 14:46:20,946 iteration 290 : loss : 0.174296, loss_ce: 0.016463
2022-03-31 14:46:23,635 iteration 291 : loss : 0.148379, loss_ce: 0.030912
2022-03-31 14:46:25,711 iteration 292 : loss : 0.133289, loss_ce: 0.012642
2022-03-31 14:46:28,366 iteration 293 : loss : 0.162000, loss_ce: 0.019193
2022-03-31 14:46:30,878 iteration 294 : loss : 0.201380, loss_ce: 0.038696
2022-03-31 14:46:33,499 iteration 295 : loss : 0.185980, loss_ce: 0.024989
2022-03-31 14:46:35,839 iteration 296 : loss : 0.102664, loss_ce: 0.012391
2022-03-31 14:46:38,997 iteration 297 : loss : 0.240212, loss_ce: 0.016889
2022-03-31 14:46:41,400 iteration 298 : loss : 0.169670, loss_ce: 0.016136
2022-03-31 14:46:43,762 iteration 299 : loss : 0.198457, loss_ce: 0.027922
2022-03-31 14:46:46,765 iteration 300 : loss : 0.178612, loss_ce: 0.025073
2022-03-31 14:46:49,241 iteration 301 : loss : 0.165008, loss_ce: 0.023711
2022-03-31 14:46:51,440 iteration 302 : loss : 0.154125, loss_ce: 0.018430
2022-03-31 14:46:53,699 iteration 303 : loss : 0.132090, loss_ce: 0.022168
2022-03-31 14:46:56,071 iteration 304 : loss : 0.122414, loss_ce: 0.013998
2022-03-31 14:46:58,494 iteration 305 : loss : 0.323557, loss_ce: 0.022740
