2022-03-14 10:46:39,802 ============================================================
2022-03-14 10:46:39,803 Loading data...
2022-03-14 10:46:39,804 Already preprocessed this configuration. Loading now...
2022-03-14 10:46:40,098 Already preprocessed this configuration. Loading now...
2022-03-14 10:50:33,084 Training Images: torch.Size([240, 240, 54560])
2022-03-14 10:50:33,084 Training Labels: torch.Size([240, 240, 54560])
2022-03-14 10:50:33,084 Validation Images: torch.Size([240, 240, 12400])
2022-03-14 10:50:33,085 Validation Labels: torch.Size([240, 240, 12400])
2022-03-14 10:50:33,085 ============================================================
2022-03-14 10:50:33,133 9 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-03-14 10:51:43,928 iteration 40 : loss : 0.533175, loss_ce: 0.375295
2022-03-14 10:51:45,774 iteration 41 : loss : 0.547598, loss_ce: 0.380970
2022-03-14 10:51:48,008 iteration 42 : loss : 0.566676, loss_ce: 0.372196
2022-03-14 10:51:49,486 iteration 43 : loss : 0.559311, loss_ce: 0.359684
2022-03-14 10:51:51,050 iteration 44 : loss : 0.515286, loss_ce: 0.344339
2022-03-14 10:51:52,964 iteration 45 : loss : 0.508667, loss_ce: 0.337980
2022-03-14 10:51:54,662 iteration 46 : loss : 0.538386, loss_ce: 0.322144
2022-03-14 10:51:56,115 iteration 47 : loss : 0.515936, loss_ce: 0.316783
2022-03-14 10:51:57,456 iteration 48 : loss : 0.522447, loss_ce: 0.306848
2022-03-14 10:51:59,317 iteration 49 : loss : 0.521613, loss_ce: 0.304180
2022-03-14 10:52:01,023 iteration 50 : loss : 0.530798, loss_ce: 0.300664
2022-03-14 10:52:03,087 iteration 51 : loss : 0.485720, loss_ce: 0.283639
2022-03-14 10:52:04,131 iteration 52 : loss : 0.518196, loss_ce: 0.277103
2022-03-14 10:52:06,030 iteration 53 : loss : 0.495113, loss_ce: 0.267043
2022-03-14 10:52:07,007 iteration 54 : loss : 0.474416, loss_ce: 0.259321
2022-03-14 10:52:08,801 iteration 55 : loss : 0.492535, loss_ce: 0.259504
2022-03-14 10:52:10,645 iteration 56 : loss : 0.476575, loss_ce: 0.257852
2022-03-14 10:52:12,186 iteration 57 : loss : 0.494000, loss_ce: 0.248838
2022-03-14 10:52:13,971 iteration 58 : loss : 0.501606, loss_ce: 0.245815
2022-03-14 10:52:15,492 iteration 59 : loss : 0.437383, loss_ce: 0.234413
2022-03-14 10:52:17,405 iteration 60 : loss : 0.490842, loss_ce: 0.246857
2022-03-14 10:52:20,339 iteration 61 : loss : 0.477784, loss_ce: 0.227894
2022-03-14 10:52:22,736 iteration 62 : loss : 0.487247, loss_ce: 0.220139
2022-03-14 10:52:24,687 iteration 63 : loss : 0.460531, loss_ce: 0.215385
2022-03-14 10:52:26,518 iteration 64 : loss : 0.484872, loss_ce: 0.213980
2022-03-14 10:52:28,599 iteration 65 : loss : 0.429962, loss_ce: 0.208062
2022-03-14 10:52:30,009 iteration 66 : loss : 0.441327, loss_ce: 0.197836
2022-03-14 10:52:32,023 iteration 67 : loss : 0.408434, loss_ce: 0.195363
2022-03-14 10:52:33,823 iteration 68 : loss : 0.468271, loss_ce: 0.197562
2022-03-14 10:52:35,377 iteration 69 : loss : 0.409214, loss_ce: 0.200383
2022-03-14 10:52:37,752 iteration 70 : loss : 0.416946, loss_ce: 0.191277
2022-03-14 10:52:39,242 iteration 71 : loss : 0.465914, loss_ce: 0.179501
2022-03-14 10:52:41,019 iteration 72 : loss : 0.439567, loss_ce: 0.180279
2022-03-14 10:52:42,447 iteration 73 : loss : 0.400043, loss_ce: 0.168200
2022-03-14 10:52:44,119 iteration 74 : loss : 0.447380, loss_ce: 0.172154
2022-03-14 10:52:46,181 iteration 75 : loss : 0.407132, loss_ce: 0.166571
2022-03-14 10:52:48,059 iteration 76 : loss : 0.413777, loss_ce: 0.166323
2022-03-14 10:52:49,808 iteration 77 : loss : 0.436190, loss_ce: 0.160451
2022-03-14 10:52:51,710 iteration 78 : loss : 0.394816, loss_ce: 0.151236
2022-03-14 10:52:53,461 iteration 79 : loss : 0.375835, loss_ce: 0.155906
2022-03-14 10:52:54,553 iteration 80 : loss : 0.405157, loss_ce: 0.145285
2022-03-14 10:52:56,178 iteration 81 : loss : 0.451430, loss_ce: 0.150047
2022-03-14 10:52:57,965 iteration 82 : loss : 0.425566, loss_ce: 0.141115
2022-03-14 10:53:00,683 iteration 83 : loss : 0.395209, loss_ce: 0.138839
2022-03-14 10:53:02,435 iteration 84 : loss : 0.444471, loss_ce: 0.136421
2022-03-14 10:53:04,417 iteration 85 : loss : 0.425490, loss_ce: 0.141297
2022-03-14 10:53:05,881 iteration 86 : loss : 0.413750, loss_ce: 0.141316
2022-03-14 10:53:07,341 iteration 87 : loss : 0.425080, loss_ce: 0.133962
2022-03-14 10:53:08,970 iteration 88 : loss : 0.441061, loss_ce: 0.129789
2022-03-14 10:53:11,370 iteration 89 : loss : 0.359258, loss_ce: 0.124619
2022-03-14 10:53:13,852 iteration 90 : loss : 0.351417, loss_ce: 0.126424
2022-03-14 10:53:15,571 iteration 91 : loss : 0.443137, loss_ce: 0.133811
2022-03-14 10:53:17,697 iteration 92 : loss : 0.407734, loss_ce: 0.120368
2022-03-14 10:53:19,921 iteration 93 : loss : 0.410550, loss_ce: 0.120752
2022-03-14 10:53:21,134 iteration 94 : loss : 0.388528, loss_ce: 0.116745
2022-03-14 10:53:23,618 iteration 95 : loss : 0.333751, loss_ce: 0.107866
2022-03-14 10:53:25,023 iteration 96 : loss : 0.366519, loss_ce: 0.111028
2022-03-14 10:53:26,766 iteration 97 : loss : 0.374605, loss_ce: 0.101944
2022-03-14 10:53:28,561 iteration 98 : loss : 0.360027, loss_ce: 0.100384
2022-03-14 10:53:30,386 iteration 99 : loss : 0.348119, loss_ce: 0.098674
2022-03-14 10:53:31,953 iteration 100 : loss : 0.335307, loss_ce: 0.096371
2022-03-14 10:53:33,427 iteration 101 : loss : 0.306733, loss_ce: 0.097418
2022-03-14 10:53:35,511 iteration 102 : loss : 0.420584, loss_ce: 0.094996
2022-03-14 10:53:37,410 iteration 103 : loss : 0.349906, loss_ce: 0.090706
2022-03-14 10:53:39,252 iteration 104 : loss : 0.322786, loss_ce: 0.093339
2022-03-14 10:53:41,107 iteration 105 : loss : 0.364731, loss_ce: 0.097020
2022-03-14 10:53:42,653 iteration 106 : loss : 0.288291, loss_ce: 0.093970
2022-03-14 10:53:44,780 iteration 107 : loss : 0.409332, loss_ce: 0.091613
2022-03-14 10:53:46,435 iteration 108 : loss : 0.393122, loss_ce: 0.091334
2022-03-14 10:53:47,773 iteration 109 : loss : 0.312846, loss_ce: 0.091756
2022-03-14 10:53:49,098 iteration 110 : loss : 0.342070, loss_ce: 0.086327
2022-03-14 10:53:50,601 iteration 111 : loss : 0.360905, loss_ce: 0.079225
2022-03-14 10:53:52,736 iteration 112 : loss : 0.275870, loss_ce: 0.080867
2022-03-14 10:53:54,640 iteration 113 : loss : 0.372710, loss_ce: 0.077284
2022-03-14 10:53:57,164 iteration 114 : loss : 0.353484, loss_ce: 0.077046
2022-03-14 10:53:58,379 iteration 115 : loss : 0.284217, loss_ce: 0.072404
2022-03-14 10:54:01,150 iteration 116 : loss : 0.246018, loss_ce: 0.074924
2022-03-14 10:54:02,871 iteration 117 : loss : 0.325572, loss_ce: 0.071532
2022-03-14 10:54:05,192 iteration 118 : loss : 0.260123, loss_ce: 0.071470
2022-03-14 10:54:06,488 iteration 119 : loss : 0.351207, loss_ce: 0.073104
2022-03-14 10:54:08,474 iteration 120 : loss : 0.334315, loss_ce: 0.072352
2022-03-14 10:54:10,382 iteration 121 : loss : 0.343659, loss_ce: 0.065270
2022-03-14 10:54:12,301 iteration 122 : loss : 0.278332, loss_ce: 0.068919
2022-03-14 10:54:14,263 iteration 123 : loss : 0.231205, loss_ce: 0.066224
2022-03-14 10:54:15,920 iteration 124 : loss : 0.297307, loss_ce: 0.063724
2022-03-14 10:54:17,818 iteration 125 : loss : 0.370163, loss_ce: 0.062784
2022-03-14 10:54:19,588 iteration 126 : loss : 0.222419, loss_ce: 0.060607
2022-03-14 10:54:21,758 iteration 127 : loss : 0.262567, loss_ce: 0.063438
2022-03-14 10:54:23,383 iteration 128 : loss : 0.306805, loss_ce: 0.055157
2022-03-14 10:54:25,261 iteration 129 : loss : 0.288820, loss_ce: 0.059402
2022-03-14 10:54:26,591 iteration 130 : loss : 0.327006, loss_ce: 0.067016
2022-03-14 10:54:28,374 iteration 131 : loss : 0.233653, loss_ce: 0.057977
2022-03-14 10:54:30,662 iteration 132 : loss : 0.252497, loss_ce: 0.063984
2022-03-14 10:54:32,722 iteration 133 : loss : 0.408298, loss_ce: 0.065529
2022-03-14 10:54:34,238 iteration 134 : loss : 0.409408, loss_ce: 0.067648
2022-03-14 10:54:36,012 iteration 135 : loss : 0.327431, loss_ce: 0.066512
2022-03-14 10:54:37,626 iteration 136 : loss : 0.294232, loss_ce: 0.062862
2022-03-14 10:54:39,313 iteration 137 : loss : 0.210211, loss_ce: 0.051952
2022-03-14 10:54:41,088 iteration 138 : loss : 0.221007, loss_ce: 0.053142
2022-03-14 10:54:42,648 iteration 139 : loss : 0.400562, loss_ce: 0.050577
2022-03-14 10:54:44,356 iteration 140 : loss : 0.253874, loss_ce: 0.047487
2022-03-14 10:54:45,824 iteration 141 : loss : 0.339346, loss_ce: 0.048786
2022-03-14 10:54:47,966 iteration 142 : loss : 0.287136, loss_ce: 0.058138
2022-03-14 10:54:49,663 iteration 143 : loss : 0.360071, loss_ce: 0.048151
2022-03-14 10:54:51,120 iteration 144 : loss : 0.380506, loss_ce: 0.048925
2022-03-14 10:54:52,729 iteration 145 : loss : 0.375360, loss_ce: 0.048950
2022-03-14 10:54:54,253 iteration 146 : loss : 0.361072, loss_ce: 0.048444
2022-03-14 10:54:56,456 iteration 147 : loss : 0.293831, loss_ce: 0.055992
2022-03-14 10:54:58,310 iteration 148 : loss : 0.366964, loss_ce: 0.044524
2022-03-14 10:55:00,260 iteration 149 : loss : 0.302747, loss_ce: 0.039883
2022-03-14 10:55:02,612 iteration 150 : loss : 0.329293, loss_ce: 0.044021
2022-03-14 10:55:04,601 iteration 151 : loss : 0.248530, loss_ce: 0.040957
2022-03-14 10:55:06,589 iteration 152 : loss : 0.395181, loss_ce: 0.043676
2022-03-14 10:55:08,373 iteration 153 : loss : 0.256144, loss_ce: 0.037651
2022-03-14 10:55:10,374 iteration 154 : loss : 0.259797, loss_ce: 0.040420
2022-03-14 10:55:11,940 iteration 155 : loss : 0.224501, loss_ce: 0.038370
2022-03-14 10:55:13,785 iteration 156 : loss : 0.393096, loss_ce: 0.037751
2022-03-14 10:55:15,913 iteration 157 : loss : 0.394598, loss_ce: 0.038874
2022-03-14 10:55:17,504 iteration 158 : loss : 0.320476, loss_ce: 0.037065
2022-03-14 10:55:18,844 iteration 159 : loss : 0.362101, loss_ce: 0.043627
2022-03-14 10:55:21,002 iteration 160 : loss : 0.217784, loss_ce: 0.037341
2022-03-14 10:55:23,057 iteration 161 : loss : 0.392895, loss_ce: 0.035582
2022-03-14 10:55:24,493 iteration 162 : loss : 0.283156, loss_ce: 0.036304
2022-03-14 10:55:27,127 iteration 163 : loss : 0.392718, loss_ce: 0.035403
2022-03-14 10:55:29,504 iteration 164 : loss : 0.393910, loss_ce: 0.037457
2022-03-14 10:55:31,300 iteration 165 : loss : 0.221440, loss_ce: 0.037485
2022-03-14 10:55:32,924 iteration 166 : loss : 0.309006, loss_ce: 0.036786
2022-03-14 10:55:34,831 iteration 167 : loss : 0.212868, loss_ce: 0.040623
2022-03-14 10:55:37,425 iteration 168 : loss : 0.221496, loss_ce: 0.041530
2022-03-14 10:55:38,877 iteration 169 : loss : 0.380549, loss_ce: 0.038931
2022-03-14 10:55:40,380 iteration 170 : loss : 0.292105, loss_ce: 0.032914
2022-03-14 10:55:42,218 iteration 171 : loss : 0.208011, loss_ce: 0.036985
2022-03-14 10:55:43,746 iteration 172 : loss : 0.330612, loss_ce: 0.033556
2022-03-14 10:55:45,558 iteration 173 : loss : 0.390307, loss_ce: 0.031568
2022-03-14 10:55:47,308 iteration 174 : loss : 0.199474, loss_ce: 0.031364
2022-03-14 10:55:48,805 iteration 175 : loss : 0.241352, loss_ce: 0.035697
2022-03-14 10:55:49,910 iteration 176 : loss : 0.278883, loss_ce: 0.029486
2022-03-14 10:55:52,324 iteration 177 : loss : 0.278192, loss_ce: 0.032973
2022-03-14 10:55:54,247 iteration 178 : loss : 0.308056, loss_ce: 0.035311
2022-03-14 10:55:55,893 iteration 179 : loss : 0.364112, loss_ce: 0.035616
2022-03-14 10:55:57,535 iteration 180 : loss : 0.247563, loss_ce: 0.034738
2022-03-14 10:56:00,076 iteration 181 : loss : 0.208319, loss_ce: 0.031851
2022-03-14 10:56:01,918 iteration 182 : loss : 0.390443, loss_ce: 0.030581
2022-03-14 10:56:03,105 iteration 183 : loss : 0.175010, loss_ce: 0.026702
2022-03-14 10:56:05,487 iteration 184 : loss : 0.203589, loss_ce: 0.032812
2022-03-14 10:56:07,391 iteration 185 : loss : 0.279294, loss_ce: 0.025504
2022-03-14 10:56:09,098 iteration 186 : loss : 0.211505, loss_ce: 0.033003
2022-03-14 10:56:11,226 iteration 187 : loss : 0.184718, loss_ce: 0.026226
2022-03-14 10:56:13,705 iteration 188 : loss : 0.224217, loss_ce: 0.034233
2022-03-14 10:56:15,676 iteration 189 : loss : 0.218146, loss_ce: 0.032439
2022-03-14 10:56:17,813 iteration 190 : loss : 0.189649, loss_ce: 0.029172
2022-03-14 10:56:19,875 iteration 191 : loss : 0.308818, loss_ce: 0.030900
2022-03-14 10:56:21,852 iteration 192 : loss : 0.344466, loss_ce: 0.032976
2022-03-14 10:56:23,958 iteration 193 : loss : 0.345361, loss_ce: 0.028953
2022-03-14 10:56:25,314 iteration 194 : loss : 0.258233, loss_ce: 0.028976
2022-03-14 10:56:28,083 iteration 195 : loss : 0.356556, loss_ce: 0.026801
2022-03-14 10:56:29,455 iteration 196 : loss : 0.250275, loss_ce: 0.033467
2022-03-14 10:56:30,983 iteration 197 : loss : 0.185470, loss_ce: 0.027941
2022-03-14 10:56:33,154 iteration 198 : loss : 0.388571, loss_ce: 0.026840
2022-03-14 10:56:35,216 iteration 199 : loss : 0.347937, loss_ce: 0.025479
2022-03-14 10:56:36,604 iteration 200 : loss : 0.170934, loss_ce: 0.024465
2022-03-14 10:56:38,150 iteration 201 : loss : 0.195699, loss_ce: 0.025631
2022-03-14 10:56:40,439 iteration 202 : loss : 0.224706, loss_ce: 0.027057
2022-03-14 10:56:42,372 iteration 203 : loss : 0.146781, loss_ce: 0.024615
2022-03-14 10:56:43,938 iteration 204 : loss : 0.309106, loss_ce: 0.025979
2022-03-14 10:56:46,076 iteration 205 : loss : 0.200663, loss_ce: 0.027020
2022-03-14 10:56:47,593 iteration 206 : loss : 0.389618, loss_ce: 0.028782
2022-03-14 10:56:49,279 iteration 207 : loss : 0.165174, loss_ce: 0.026147
2022-03-14 10:56:51,271 iteration 208 : loss : 0.174996, loss_ce: 0.026130
2022-03-14 10:56:52,578 iteration 209 : loss : 0.196042, loss_ce: 0.025339
2022-03-14 10:56:54,414 iteration 210 : loss : 0.194018, loss_ce: 0.030379
2022-03-14 10:56:56,368 iteration 211 : loss : 0.348727, loss_ce: 0.032122
2022-03-14 10:56:58,349 iteration 212 : loss : 0.310858, loss_ce: 0.029928
2022-03-14 10:57:00,270 iteration 213 : loss : 0.263332, loss_ce: 0.027931
2022-03-14 10:57:02,044 iteration 214 : loss : 0.380647, loss_ce: 0.034176
2022-03-14 10:57:03,945 iteration 215 : loss : 0.390153, loss_ce: 0.029878
2022-03-14 10:57:05,741 iteration 216 : loss : 0.269616, loss_ce: 0.029038
2022-03-14 10:57:07,502 iteration 217 : loss : 0.289277, loss_ce: 0.024919
2022-03-14 10:57:09,282 iteration 218 : loss : 0.294022, loss_ce: 0.021994
2022-03-14 10:57:11,690 iteration 219 : loss : 0.274345, loss_ce: 0.019986
2022-03-14 10:57:13,401 iteration 220 : loss : 0.247673, loss_ce: 0.020890
2022-03-14 10:57:14,891 iteration 221 : loss : 0.278899, loss_ce: 0.034709
2022-03-14 10:57:16,951 iteration 222 : loss : 0.194898, loss_ce: 0.022434
2022-03-14 10:57:19,195 iteration 223 : loss : 0.225897, loss_ce: 0.021501
2022-03-14 10:57:21,378 iteration 224 : loss : 0.247930, loss_ce: 0.025503
2022-03-14 10:57:23,257 iteration 225 : loss : 0.388728, loss_ce: 0.027129
2022-03-14 10:57:25,522 iteration 226 : loss : 0.222832, loss_ce: 0.024691
2022-03-14 10:57:27,214 iteration 227 : loss : 0.255473, loss_ce: 0.029199
2022-03-14 10:57:28,848 iteration 228 : loss : 0.293664, loss_ce: 0.032007
2022-03-14 10:57:31,139 iteration 229 : loss : 0.230060, loss_ce: 0.027811
2022-03-14 10:57:33,094 iteration 230 : loss : 0.179785, loss_ce: 0.022134
2022-03-14 10:57:34,760 iteration 231 : loss : 0.388042, loss_ce: 0.025704
2022-03-14 10:57:36,759 iteration 232 : loss : 0.261739, loss_ce: 0.029673
2022-03-14 10:57:38,628 iteration 233 : loss : 0.252094, loss_ce: 0.026417
2022-03-14 10:57:40,285 iteration 234 : loss : 0.356904, loss_ce: 0.023467
2022-03-14 10:57:42,114 iteration 235 : loss : 0.179983, loss_ce: 0.025654
2022-03-14 10:57:43,369 iteration 236 : loss : 0.385678, loss_ce: 0.021105
2022-03-14 10:57:44,932 iteration 237 : loss : 0.384084, loss_ce: 0.018786
2022-03-14 10:57:47,219 iteration 238 : loss : 0.386752, loss_ce: 0.023274
2022-03-14 10:57:48,918 iteration 239 : loss : 0.210529, loss_ce: 0.018815
2022-03-14 10:57:50,797 iteration 240 : loss : 0.203549, loss_ce: 0.026013
2022-03-14 10:57:52,294 iteration 241 : loss : 0.281304, loss_ce: 0.024366
2022-03-14 10:57:53,631 iteration 242 : loss : 0.227357, loss_ce: 0.025483
2022-03-14 10:57:55,238 iteration 243 : loss : 0.171483, loss_ce: 0.020816
2022-03-14 10:57:57,329 iteration 244 : loss : 0.150356, loss_ce: 0.022140
2022-03-14 10:57:58,869 iteration 245 : loss : 0.251527, loss_ce: 0.031171
2022-03-14 10:58:01,039 iteration 246 : loss : 0.204994, loss_ce: 0.026754
2022-03-14 10:58:02,730 iteration 247 : loss : 0.182932, loss_ce: 0.024629
2022-03-14 10:58:04,412 iteration 248 : loss : 0.193973, loss_ce: 0.022990
2022-03-14 10:58:06,125 iteration 249 : loss : 0.208584, loss_ce: 0.023193
2022-03-14 10:58:07,942 iteration 250 : loss : 0.124527, loss_ce: 0.021052
2022-03-14 10:58:09,735 iteration 251 : loss : 0.386782, loss_ce: 0.032262
2022-03-14 10:58:11,766 iteration 252 : loss : 0.154239, loss_ce: 0.021937
2022-03-14 10:58:13,640 iteration 253 : loss : 0.182567, loss_ce: 0.024751
2022-03-14 10:58:15,202 iteration 254 : loss : 0.211794, loss_ce: 0.021514
2022-03-14 10:58:17,456 iteration 255 : loss : 0.280529, loss_ce: 0.026839
2022-03-14 10:58:19,296 iteration 256 : loss : 0.224501, loss_ce: 0.020310
2022-03-14 10:58:21,598 iteration 257 : loss : 0.378087, loss_ce: 0.023298
2022-03-14 10:58:23,559 iteration 258 : loss : 0.365419, loss_ce: 0.019624
2022-03-14 10:58:25,096 iteration 259 : loss : 0.263445, loss_ce: 0.036164
2022-03-14 10:58:27,156 iteration 260 : loss : 0.188616, loss_ce: 0.023245
2022-03-14 10:58:29,345 iteration 261 : loss : 0.369669, loss_ce: 0.021554
2022-03-14 10:58:31,236 iteration 262 : loss : 0.244896, loss_ce: 0.020323
2022-03-14 10:58:33,154 iteration 263 : loss : 0.284157, loss_ce: 0.016623
2022-03-14 10:58:34,737 iteration 264 : loss : 0.381580, loss_ce: 0.027226
2022-03-14 10:58:36,882 iteration 265 : loss : 0.259565, loss_ce: 0.022304
2022-03-14 10:58:38,836 iteration 266 : loss : 0.366727, loss_ce: 0.025041
2022-03-14 10:58:40,493 iteration 267 : loss : 0.386543, loss_ce: 0.022668
2022-03-14 10:58:42,494 iteration 268 : loss : 0.116368, loss_ce: 0.016711
2022-03-14 10:58:44,305 iteration 269 : loss : 0.277792, loss_ce: 0.019053
2022-03-14 10:58:46,161 iteration 270 : loss : 0.330258, loss_ce: 0.022199
2022-03-14 10:58:48,086 iteration 271 : loss : 0.301384, loss_ce: 0.030729
2022-03-14 10:58:49,656 iteration 272 : loss : 0.385050, loss_ce: 0.019909
2022-03-14 10:58:51,437 iteration 273 : loss : 0.200107, loss_ce: 0.018820
2022-03-14 10:58:53,172 iteration 274 : loss : 0.136911, loss_ce: 0.014989
2022-03-14 10:58:54,699 iteration 275 : loss : 0.139041, loss_ce: 0.014459
2022-03-14 10:58:56,323 iteration 276 : loss : 0.178842, loss_ce: 0.015991
2022-03-14 10:58:57,935 iteration 277 : loss : 0.382718, loss_ce: 0.015332
2022-03-14 10:59:00,103 iteration 278 : loss : 0.219284, loss_ce: 0.021228
2022-03-14 10:59:01,455 iteration 279 : loss : 0.204476, loss_ce: 0.017236
2022-03-14 10:59:03,100 iteration 280 : loss : 0.207155, loss_ce: 0.015912
2022-03-14 10:59:04,588 iteration 281 : loss : 0.229835, loss_ce: 0.020265
2022-03-14 10:59:05,847 iteration 282 : loss : 0.353799, loss_ce: 0.026481
2022-03-14 10:59:07,685 iteration 283 : loss : 0.288000, loss_ce: 0.022580
2022-03-14 10:59:10,116 iteration 284 : loss : 0.254588, loss_ce: 0.028821
2022-03-14 10:59:12,125 iteration 285 : loss : 0.182910, loss_ce: 0.026428
2022-03-14 10:59:13,870 iteration 286 : loss : 0.364200, loss_ce: 0.027603
2022-03-14 10:59:15,435 iteration 287 : loss : 0.257407, loss_ce: 0.026007
2022-03-14 10:59:17,472 iteration 288 : loss : 0.339753, loss_ce: 0.033714
2022-03-14 10:59:19,239 iteration 289 : loss : 0.170548, loss_ce: 0.017062
2022-03-14 10:59:20,353 iteration 290 : loss : 0.386430, loss_ce: 0.022515
2022-03-14 10:59:22,645 iteration 291 : loss : 0.303042, loss_ce: 0.017110
2022-03-14 10:59:24,863 iteration 292 : loss : 0.383904, loss_ce: 0.017840
2022-03-14 10:59:26,630 iteration 293 : loss : 0.320187, loss_ce: 0.019650
2022-03-14 10:59:27,585 iteration 294 : loss : 0.267248, loss_ce: 0.021472
2022-03-14 10:59:29,614 iteration 295 : loss : 0.342179, loss_ce: 0.025150
2022-03-14 10:59:31,542 iteration 296 : loss : 0.370949, loss_ce: 0.019857
2022-03-14 10:59:33,398 iteration 297 : loss : 0.260326, loss_ce: 0.022463
2022-03-14 10:59:35,319 iteration 298 : loss : 0.303097, loss_ce: 0.018623
2022-03-14 10:59:37,236 iteration 299 : loss : 0.254861, loss_ce: 0.019820
2022-03-14 10:59:38,673 iteration 300 : loss : 0.196054, loss_ce: 0.018607
2022-03-14 10:59:40,356 iteration 301 : loss : 0.190000, loss_ce: 0.016386
2022-03-14 10:59:42,124 iteration 302 : loss : 0.285249, loss_ce: 0.013484
2022-03-14 10:59:43,646 iteration 303 : loss : 0.185782, loss_ce: 0.020693
2022-03-14 10:59:45,632 iteration 304 : loss : 0.238386, loss_ce: 0.015630
2022-03-14 10:59:47,731 iteration 305 : loss : 0.244071, loss_ce: 0.014049
2022-03-14 10:59:49,726 iteration 306 : loss : 0.150486, loss_ce: 0.014251
2022-03-14 10:59:51,360 iteration 307 : loss : 0.274534, loss_ce: 0.011115
2022-03-14 10:59:53,338 iteration 308 : loss : 0.343254, loss_ce: 0.016052
2022-03-14 10:59:56,236 iteration 309 : loss : 0.301427, loss_ce: 0.012087
